SK_ID_CURR,TARGET
103861,0.01829210876423885
103862,0.058130258410760284
103865,0.05200756913122637
103870,0.015976156090693416
103876,0.050522102887261285
103891,0.47358914258850365
103908,0.13157046168088798
103914,0.08278267908862572
103918,0.07121028642989587
103940,0.03279534864600339
103963,0.09421813671179863
103966,0.05374798304046767
103971,0.22476840636216774
103980,0.2693533297077514
103984,0.061551633866765355
103985,0.07856482331085263
103998,0.255999540569263
104019,0.020073509114478007
104026,0.034449105649992436
104035,0.06582568825072237
104044,0.04185558952902501
104045,0.04056368760854094
104047,0.05028115932100781
104051,0.06885259588876046
104058,0.07281725886935972
104063,0.014125199726996142
104066,0.07678544111124855
104087,0.022092913514780026
104089,0.053635315030187064
104095,0.02960143445248535
104098,0.13481070770801645
104104,0.026070830027351992
104110,0.2202513303480411
104120,0.06159952044769319
104122,0.022497579758131863
104131,0.024255304556624047
104132,0.06558790493224509
104135,0.03960889326030549
104136,0.022892770072018218
104149,0.053494251024780747
104150,0.04882473912006783
104156,0.22123658149441544
104165,0.09311236740371003
104175,0.03440668446586471
104179,0.14411606489276665
104184,0.10945980669516504
104206,0.034076197060657565
104216,0.23065686606280505
104230,0.16979010732498098
104257,0.02775439216319759
104272,0.03233630334161122
104273,0.06594171128732701
104278,0.07263571826978778
104294,0.10410766097741961
104295,0.06732414287127088
104297,0.05664962486666211
104298,0.06959095195660721
104308,0.0462511814382407
104318,0.03165252364212764
104319,0.06941536942396985
104320,0.08891592738617975
104327,0.21559769660406072
104334,0.1074051701945389
104344,0.04950332164375276
104350,0.026308564917014093
104351,0.20534319810434246
104354,0.02448002241686072
104369,0.07744504336797171
104376,0.19337105401580104
104381,0.02619729112878575
104384,0.04668387094749539
104391,0.041336593401314174
104394,0.0258564785562556
104398,0.3001953418598245
104402,0.015797502116537476
104408,0.03861765203684662
104409,0.024179435836286053
104410,0.3254923936327181
104412,0.07473452863909662
104417,0.09112798658762479
104424,0.04454201899629556
104426,0.11834267649684521
104435,0.061850247018965354
104445,0.03585017950750371
104458,0.012612953990408847
104460,0.04069535409271725
104466,0.021332654605337703
104472,0.1312951815808746
104473,0.06617566800778549
104479,0.023563316155512295
104480,0.05453740449228844
104482,0.0775395757492685
104499,0.023691511201932598
104501,0.016138709658787536
104502,0.03460966660493384
104506,0.08539885239791765
104510,0.013410792094708102
104512,0.07968695006609577
104520,0.15612934382465293
104528,0.06510843647202884
104529,0.022667868823997493
104541,0.03295125325297328
104578,0.050425980562868226
104584,0.060699187539842714
104588,0.10131702348544007
104602,0.21217515594819453
104610,0.019800412969138318
104611,0.12195200541096828
104618,0.06087400315556797
104620,0.04580910466694427
104622,0.024311328545199837
104624,0.041042423180548245
104625,0.06474472550600459
104634,0.10090442920866648
104639,0.04833798624057064
104646,0.07801619347005975
104647,0.08394774200589632
104652,0.039143423370366005
104670,0.2389306747031167
104677,0.027118371494486287
104685,0.11066327790312133
104691,0.03558713283992776
104696,0.11850388114290404
104699,0.022225932826338328
104712,0.17246464961004948
104714,0.03558118531714531
104717,0.062370132873600444
104718,0.018020304721304038
104740,0.11090805954392008
104741,0.03830710887339742
104743,0.009537628562309136
104744,0.027623049425185685
104747,0.06076133796202222
104767,0.052594953984309606
104772,0.34847629813284314
104776,0.19695056601681177
104779,0.036969621543197155
104814,0.026800905281070014
104815,0.039545161741947894
104830,0.09278855195380792
104831,0.13096170065862306
104833,0.050448016291960364
104839,0.014733805030594422
104840,0.04098856014607182
104860,0.0699515532718817
104861,0.02213918814291615
104866,0.11461289463235215
104870,0.032452065223864957
104877,0.052962013678165915
104878,0.016665791678047704
104879,0.027875322878473427
104880,0.04433853656235106
104899,0.1555626762519269
104906,0.04039408300778052
104907,0.22617437682995176
104913,0.16813422629282915
104916,0.06625684278006788
104921,0.08577794619750595
104930,0.07534053209029436
104931,0.16551499208029963
104936,0.05396856676797311
104937,0.04746103164620885
104942,0.03243913387045766
104943,0.031319872111649986
104969,0.06693452836979912
104972,0.15676101627849012
104988,0.06345995239960373
105013,0.022159235828133967
105015,0.022454053143274137
105019,0.0414808937682822
105027,0.03698348355968595
105030,0.12340732101282396
105035,0.17623470975750308
105041,0.024158355535448466
105051,0.17181809131217088
105056,0.09532343735282837
105067,0.331135819300062
105071,0.042772417759248844
105072,0.11999015339764206
105074,0.07224594110815528
105091,0.16292887426412056
105101,0.03154220359912417
105103,0.039047277796028644
105134,0.04186384553451737
105139,0.03025567871603642
105142,0.08853832254239424
105146,0.03956053719635148
105163,0.0371869454276537
105168,0.08503180600730732
105172,0.016347824891003785
105176,0.26103539034893325
105195,0.06795121040086641
105196,0.15224943025018464
105197,0.021994483562730368
105203,0.04112670253731599
105223,0.03883698000042293
105227,0.2347423084369672
105228,0.018826082042909507
105230,0.25534707955629693
105231,0.16228788796304988
105239,0.025642562521084766
105242,0.16207203203355522
105244,0.03378960560865195
105245,0.08366283142828741
105248,0.032643741598192874
105249,0.0943355986035432
105266,0.22895741760574612
105271,0.15153259023646568
105276,0.08285776304463816
105282,0.039505121727185094
105292,0.17860209369767882
105297,0.016783799237127382
105332,0.09957066609923178
105333,0.026481311739819755
105343,0.0396936497258975
105344,0.01935058944114435
105345,0.09549003052860618
105357,0.04800835865276663
105359,0.05678050383289675
105366,0.04634460228299811
105367,0.058558380245209575
105370,0.012281923355653626
105377,0.0681822380582706
105390,0.0800945346661852
105399,0.01938556809631518
105403,0.06425599410470628
105404,0.10023315852594233
105414,0.023366377224018367
105417,0.049928903537562144
105425,0.15048068748674995
105452,0.0866532504036749
105454,0.06951343151281576
105456,0.07692408152981564
105470,0.03474689381893517
105471,0.02458217253920288
105483,0.11635512037682011
105493,0.06686995549022111
105508,0.12989546154216292
105514,0.03654664010336547
105515,0.0177385066275857
105528,0.28810472988206764
105529,0.021990389759629893
105531,0.037733622796980615
105532,0.05044178526415247
105558,0.01648316618591942
105574,0.018338232629220623
105578,0.01586106619331913
105584,0.1780887027467143
105595,0.10965221392998088
105617,0.185459655304868
105618,0.03581132973702107
105621,0.04017731917588195
105625,0.04317889897907476
105629,0.07476881802845838
105630,0.01619056452178901
105634,0.03914662661460629
105635,0.02635563054613183
105641,0.14911628135948365
105647,0.08219008042396495
105648,0.10911028703829623
105655,0.026387818867083124
105657,0.03422296291720663
105672,0.1481943197127086
105678,0.09543176781652607
105682,0.23727822776370586
105691,0.045851446898728075
105692,0.02074972479092431
105706,0.07976424035390042
105712,0.046170090775241375
105720,0.05280838052437314
105734,0.01530000403660377
105735,0.0507918454347366
105736,0.09134620915501536
105737,0.019597358010205963
105738,0.07651490555090214
105740,0.08264428925957362
105744,0.03196182497064804
105747,0.047651432790125146
105749,0.12502076451399027
105754,0.051657109588645056
105758,0.031443377990512056
105760,0.04954239191301028
105767,0.05364024032401068
105784,0.07746563901430537
105791,0.037513320686212485
105802,0.06926295777386558
105807,0.14889243106840488
105809,0.05123336761747839
105816,0.03081157075236525
105817,0.031035000674355304
105824,0.12267972138601624
105832,0.05472594982257376
105856,0.07184950466493106
105865,0.02223167915023489
105899,0.09665724887662641
105906,0.02247526763567545
105916,0.04099603094415663
105923,0.07112647400973113
105937,0.057770486369867355
105965,0.01999554796104813
105966,0.06082525790697788
105968,0.10433506305157579
105973,0.025859146222559234
105976,0.2437832799337217
105978,0.06531442090097274
105979,0.022164559549847234
105991,0.13346039669241755
105998,0.10479086773310076
105999,0.03997313974368679
106000,0.14898386628615023
106001,0.05466816358632776
106010,0.042043263207316876
106011,0.024703347358368197
106013,0.17159531509749465
106015,0.08452807039134846
106026,0.01880262960416381
106032,0.018580306544421877
106035,0.2669330839055212
106040,0.10004306957873665
106041,0.1392193380901495
106044,0.03517466130002836
106053,0.0837796629673265
106054,0.017660999209887774
106065,0.16028385770949885
106081,0.042129175525277986
106083,0.050756338238708225
106087,0.02269187199421828
106090,0.08959749883078676
106101,0.02525918078570811
106102,0.03178652218518354
106109,0.040100917627326566
106116,0.06482177823733855
106150,0.02043470536185942
106155,0.14106730502832462
106166,0.0309881941280914
106176,0.20646992309567275
106189,0.03309807090093507
106199,0.15499746632133282
106205,0.23032161754316777
106206,0.04501847681991169
106211,0.024409553805078716
106214,0.026989835267829523
106216,0.035779168200659094
106217,0.03803088804444113
106225,0.038923626047628154
106249,0.045027107580546066
106256,0.21691796703546892
106258,0.033415667701750015
106261,0.039527626324293984
106262,0.11604986361804248
106264,0.01871483916327155
106271,0.03778109330907794
106276,0.02338501028766425
106277,0.06675622279112103
106286,0.11629933742586493
106293,0.03016698539788304
106295,0.08640200199336148
106296,0.03413651135385226
106297,0.08983237853759314
106298,0.046609039828898025
106311,0.030426483388773143
106314,0.03640847845083673
106320,0.058385414454473525
106334,0.055959751889375416
106346,0.11610367711890979
106347,0.031069732187798096
106349,0.039967429189845714
106354,0.04461526654150742
106360,0.019180205916966824
106373,0.10312130341906688
106377,0.03464994066280878
106386,0.39276896219746
106387,0.04893274368208306
106391,0.018268488921188073
106401,0.2916939982603048
106411,0.07584281609554991
106413,0.13320025184022244
106426,0.03936727817811384
106427,0.09159910295885458
106428,0.1138609654492872
106434,0.11810898710109444
106438,0.045921567757709225
106440,0.03862117680625658
106441,0.05693674678777378
106452,0.15626325170549712
106453,0.0834827614298745
106454,0.05624509379214448
106457,0.08247698844105912
106484,0.035271689836026084
106488,0.08391258471952288
106491,0.08992899501690123
106514,0.05133850281358102
106527,0.0965718343970173
106528,0.03150455077057354
106529,0.009562530105744095
106534,0.08871535448951859
106550,0.07695900445943268
106577,0.12810001842682125
106585,0.09633985982355556
106590,0.01570788408926725
106607,0.03335089208565544
106610,0.05744489481344327
106611,0.11400765390522095
106612,0.04213355606787626
106624,0.05387099845586914
106631,0.0170975800591724
106647,0.3599178207185016
106660,0.1289357227189005
106674,0.031974417050404796
106687,0.024583965080396813
106712,0.08467240685749997
106713,0.03675475325925783
106717,0.04423331720159699
106720,0.11606365285810666
106721,0.05557915946656475
106724,0.06917606626020673
106735,0.057604390538080044
106739,0.04917345840296621
106740,0.18652024256136326
106754,0.029074269155530654
106760,0.18813919508890392
106761,0.058773069686035975
106784,0.12467491813731513
106787,0.051931786901108105
106797,0.016449872459169245
106798,0.06804303889386576
106802,0.22894270793498342
106803,0.0781779830513804
106804,0.1857327892773601
106805,0.017393811187777646
106810,0.06730629673720559
106812,0.0728468300189157
106813,0.053557529269634634
106817,0.07658997303320854
106822,0.046994898317051066
106823,0.02879629259854179
106827,0.0222888585045069
106841,0.04675914611222988
106851,0.09605888130204521
106852,0.04914923849936209
106853,0.31525258631150554
106854,0.3190834287759628
106861,0.04854763715090248
106873,0.10146487516292806
106877,0.03549474177991724
106878,0.022906546381694842
106881,0.04380874555192755
106900,0.022159301677017577
106906,0.04728676895295541
106907,0.05619159527373744
106914,0.0850461955082772
106916,0.04205009624709927
106924,0.030967986841835573
106931,0.027948991957099437
106936,0.044293188453608114
106937,0.1068820985441546
106938,0.03898915376629496
106939,0.06689527100642771
106943,0.054279577589571006
106944,0.28620450057314917
106967,0.044260840959507226
106980,0.0482413646109803
106986,0.05373135550821995
106987,0.02601421175570893
106990,0.019197086610836446
107013,0.015903937393948818
107023,0.08219577473838277
107033,0.1308470530715234
107037,0.19534209940836542
107048,0.061686463495811805
107071,0.041310027068185505
107081,0.01529055907638344
107113,0.1917570280309136
107130,0.049992536652777704
107131,0.01849900092563229
107145,0.10623548008906239
107156,0.21381027382670775
107219,0.12358922713311564
107222,0.07447072188501773
107223,0.20600403206155385
107232,0.3070604289193984
107245,0.2760076940585059
107246,0.03445423374860792
107247,0.2114636796165113
107256,0.013234294383541411
107259,0.014169416717436375
107260,0.01999069701408524
107279,0.1267369779123606
107280,0.040443428973150106
107281,0.037617651496816555
107285,0.027536556190199464
107329,0.03518606786600642
107337,0.05342670452864488
107349,0.04127960855244939
107350,0.02456293196194949
107351,0.02874876209375998
107359,0.1963906469710395
107391,0.12236381559215231
107394,0.043851572191120534
107395,0.029554583573687985
107406,0.06570719962829527
107416,0.08144440950909537
107417,0.09274546587674769
107418,0.045928179454119325
107419,0.03899414525782532
107444,0.016750150018794294
107445,0.06879769752237128
107446,0.040347952771658
107460,0.2598731477299287
107470,0.07924172136575458
107475,0.15493827164944862
107520,0.02044746932208218
107526,0.05734370390343992
107527,0.018024191861693475
107530,0.009894490908230172
107532,0.17256889784193236
107534,0.06650462770059642
107535,0.05303206344007281
107554,0.1358386819899783
107556,0.028920839797119242
107559,0.04913867032897981
107561,0.015158997348423795
107564,0.058191180135863996
107566,0.02370867077012992
107571,0.04186104387022537
107590,0.06330587869094235
107602,0.0750960499278057
107625,0.17139688887937812
107626,0.26841266254037394
107635,0.01595383307317948
107636,0.05288672331435883
107645,0.05485088913153084
107652,0.12956230037651809
107655,0.022748074570390374
107668,0.02734677375435852
107670,0.048320894716073544
107677,0.015563618767252851
107680,0.14824731329666305
107683,0.11257311723560343
107684,0.03722525331746102
107691,0.09398641449731149
107692,0.045295512681930786
107703,0.04040158859369251
107709,0.015446083823354006
107710,0.0565919884879755
107721,0.18592890275520343
107725,0.08179447353849774
107727,0.08867484517489106
107739,0.019538232819512318
107740,0.03632469966059304
107741,0.06448375589510097
107747,0.02472508574626061
107765,0.25144439798883456
107768,0.017407284120409847
107775,0.06542673083489302
107782,0.14837682620235063
107790,0.05397835210911222
107801,0.08611816395852913
107807,0.022870620430229895
107811,0.04676218253161032
107817,0.0721515859646056
107826,0.032072798167802015
107838,0.2094230326332127
107839,0.05766776517739068
107843,0.03792280322742009
107847,0.06510715699948452
107849,0.15235587969951692
107850,0.2023116554640994
107867,0.0973469221622134
107871,0.0641895046054542
107908,0.019035114154089917
107913,0.07123626371418208
107927,0.048332588946469135
107931,0.03726168642275201
107955,0.02203963718385296
107962,0.13545462509031075
107977,0.026596150468933516
107978,0.05912647816146561
107993,0.04088384871462287
108010,0.10318443053072363
108016,0.050444168552128674
108018,0.17975006107512298
108027,0.12756126235293752
108045,0.13236660781892276
108069,0.26119202136852515
108082,0.03763797237186892
108089,0.08153043805993594
108092,0.023814828677375662
108106,0.02038006201022696
108112,0.06972821943196598
108120,0.1309886903863939
108122,0.23441879960392592
108135,0.04015372041637302
108170,0.020490441909760262
108171,0.06105150373074494
108177,0.013971313495154783
108180,0.06284509244947842
108183,0.03084543959675703
108184,0.03856143297692487
108185,0.15377675630868815
108192,0.04741364965175846
108195,0.09827248213500886
108196,0.07696372497619287
108218,0.02360120779849699
108219,0.12899769375781428
108243,0.22982512503163208
108249,0.022150995866850768
108251,0.015657965734642523
